time,值
1.099,2.01483788883105
1.1,2.716630862832273
1.101,3.0275650577691997
1.102,3.8842035036711247
1.103,3.872604357589859
1.104,3.8874884393781834
1.105,3.4162615728371306
1.106,3.4875200596949645
1.107,2.893816236205836
1.108,3.050867928419613
1.109,3.211804459276551
1.11,3.1334353109864184
1.111,2.891133211067236
1.112,2.5318159440403916
1.113,1.5971751015402584
1.114,1.410326540582905
1.115,1.338044671342686
1.116,1.9381476643907787
1.117,1.8460508563451212
1.118,2.6376072616804
1.119,2.9489230304326286
1.12,3.210110296578314
1.121,2.945500156576575
1.122,3.0055525817600515
1.123,2.8225063234188497
1.124,3.796580426111211
1.125,3.5827583026235765
1.126,4.156377732925704
1.127,4.072569147428149
1.128,3.6435468494898906
1.129,3.1884505270785253
1.13,2.311421853892391
1.131,1.7976901280230362
1.132,1.9566421538958472
1.133,1.7109674555849577
1.134,1.7833270133521055
1.135,2.0188196306703947
1.136,2.2669954028016903
1.137,1.7491217471738498
1.138,1.9784906665172683
1.139,2.046880325419295
1.14,1.9094467303755445
1.141,3.0353216308242787
1.142,3.1661304973893056
1.143,4.1132240852272846
1.144,4.430966589813993
1.145,4.03101034419211
1.146,3.588226522886332
1.147,3.115957275245876
1.148,2.6113581917348383
1.149,2.5849462812420194
1.15,2.775184890514756
1.151,2.5023059144603406
1.152,2.2975980002542165
1.153,1.899484380186903
1.154,2.0654366803007784
1.155,1.5866011342923692
1.156,1.066641530351502
1.157,1.6586080343314633
1.158,2.1786556899659106
1.159,2.5581265562025197
1.16,3.041086349632904
1.161,3.6778899956708218
1.162,2.862153145059262
1.163,3.3254434616950137
1.164,3.6442602980096384
1.165,3.1547655028885235
1.166,3.540423174357705
1.167,3.704814952373198
1.168,3.9202507385779284
1.169,3.5690823174550674
1.17,2.97129478563349
1.171,2.4647921627539
1.172,1.5261301646024585
1.173,1.1554215734830329
1.174,1.4949232018805336
1.175,1.6060743652925835
1.176,1.8008477785233645
1.177,2.539905855979054
1.178,2.595013130594044
1.179,2.4385584109558214
1.18,2.199426969594685
1.181,2.6496431152927835
1.182,2.9764259936693875
1.183,3.3271211508629857
1.184,3.7963765771299287
1.185,4.060115410823939
1.186,4.149229877106709
1.187,3.87982019884112
1.188,3.260562253934361
1.189,2.511518696973951
1.19,2.3996235154140475
1.191,1.7545841399630602
1.192,1.9702495395811332
1.193,2.3680503918993665
1.194,1.9842277050280446
1.195,2.0499545095237877
1.196,1.3569851682186018
1.197,1.665987770845981
1.198,1.6279760139055799
1.199,2.19289041344474
1.2,2.91877542059974
1.201,3.1304866924329464
1.202,3.9135561130870706
1.203,4.4314493021557935
1.204,3.780427022135416
1.205,3.5403467589259177
1.206,3.271054121183135
1.207,2.9634224767732418
1.208,3.268369974187423
1.209,3.476816960476014
1.21,3.4301044944879786
1.211,2.837418784735688
1.212,2.4129461045828355
1.213,1.954141174075331
1.214,1.1560826088270035
1.215,1.4656422883038283
1.216,1.454014253885824
1.217,1.8494008995976776
1.218,2.452169107134501
1.219,3.290502248232464
1.22,2.951617941059417
1.221,2.9767694791832056
1.222,3.011290463525915
1.223,3.180210306975061
1.224,3.543830224189324
1.225,3.5363400118396555
1.226,4.358791751769228
1.227,4.231747257960701
1.228,3.8259137691508647
1.229,3.3444139996928763
1.23,2.348685127566444
1.231,1.6538405526226483
1.232,1.8369372433320734
1.233,1.8047268308194282
1.234,1.8135384040303004
1.235,2.3628525277458916
1.236,2.2376175822334163
1.237,2.202001916071379
1.238,2.0983779303639896
1.239,2.2219582014006356
1.24,2.4055577399582635
1.241,2.8193186147643945
1.242,3.500968155161855
1.243,3.752378755724806
1.244,4.166387121675379
1.245,4.0639762864757865
1.246,3.8896422194051943
1.247,3.0854192354891885
1.248,2.8806050981184104
1.249,2.759480310867829
1.25,2.8751593986011397
1.251,2.6125618188759274
1.252,2.685687064937858
1.253,2.5600159647447995
1.254,1.8434826176765173
1.255,1.175041710772411
1.256,1.250185332904247
1.257,1.1951985636251186
1.258,1.9501107292147886
1.259,2.5636486699576166
1.26,3.5555051348058164
1.261,3.65363681152519
1.262,3.5495022323858363
1.263,3.1993131474393866
1.264,3.325300118032427
1.265,3.4127595016005046
1.266,3.5500065218133825
1.267,3.9154363594589467
1.268,3.8979099019854226
1.269,3.782987562448952
1.27,3.3340882261677827
1.271,2.5216605442374296
1.272,1.5050636295243545
1.273,1.2862353341400836
1.274,1.6935301587610423
1.275,1.850762900568102
1.276,2.678617382621068
1.277,2.4691420240311266
1.278,2.684330734429853
1.279,2.5513499398446133
1.28,2.6163085521746257
1.281,2.530887620302735
1.282,3.180118281882327
1.283,3.7061845417975645
1.284,3.784622707647534
1.285,3.8943474370295985
1.286,3.796383828520138
1.287,3.727602635588012
1.288,3.1904576742921735
1.289,2.7790219463503094
1.29,2.348938040741143
1.291,2.641874876386402
1.292,2.5001061299076808
1.293,2.834876691995923
1.294,1.91595407281177
1.295,2.18379661139929
1.296,1.6981815288147764
1.297,1.35432149063045
1.298,1.5275628569980197
1.299,2.1615775570137963
1.3,2.7301183352005634
1.301,3.4422228856964594
1.302,3.8190006951635085
1.303,3.7991415191410005
1.304,3.5427926348647083
1.305,3.4681827241353806
1.306,3.110038589013833
1.307,3.0262438367387614
1.308,3.6109132013854937
1.309,3.173731661795482
1.31,3.283982625697784
1.311,2.886752569133283
1.312,2.1526000014234867
1.313,1.8292363833628191
1.314,1.5376036885813185
1.315,1.333230710995186
1.316,1.8944487319230685
1.317,2.088294481543635
1.318,2.598984047563814
1.319,3.0557382291589423
1.32,3.3875966509642894
1.321,3.077747584261135
1.322,3.0105167835615703
1.323,3.5007998075066546
1.324,3.415241233940049
1.325,3.6685027508724044
1.326,4.08402774879119
1.327,4.244840945886008
1.328,3.7253238016725474
1.329,3.3896746898097896
1.33,2.96307063014063
1.331,2.0722135255336847
1.332,1.6581134174660699
1.333,2.1782112528383184
1.334,2.068489221395665
1.335,1.926308907569258
1.336,2.4072619075331163
1.337,2.0372568373296356
1.338,2.371011010330601
1.339,2.0650540969182503
1.34,2.2794512897892245
1.341,2.9999374856219223
1.342,3.505055430971236
1.343,4.290610957016637
1.344,4.329249409338898
1.345,4.042581827530664
1.346,3.4230799421867113
1.347,3.6756137358489682
1.348,2.836880650343693
1.349,2.8251768698778372
1.35,2.6348060880390562
1.351,2.526899399686285
1.352,2.8939764388498386
1.353,2.5261395792967494
1.354,1.7356176382440174
1.355,1.4303457717820105
1.356,1.511422185596053
1.357,1.5193801989865008
1.358,1.7741656432021962
1.359,2.8048213914242384
1.36,3.476416470762939
1.361,3.691953318378539
1.362,3.4509320272040855
1.363,3.2423296723367434
1.364,3.6286764904121944
1.365,3.726684262350716
1.366,3.621199046752575
1.367,3.5778032277679506
1.368,3.513648828568156
1.369,3.681894579038004
1.37,3.143616933215002
1.371,2.5041704033829713
1.372,1.9430720324221558
1.373,1.6365917232212206
1.374,1.5426768502540888
1.375,1.7908342832578
1.376,2.415876505170119
1.377,2.77264167322124
1.378,2.6547553259877916
1.379,2.778770332409027
1.38,2.8314396192568316
1.381,2.557062268171022
1.382,2.99723100324283
1.383,3.3975648502867672
1.384,4.1184082389994
1.385,4.307237387164224
1.386,4.551497367266473
1.387,4.003265073323067
1.388,3.5102950220262694
1.389,2.6694142730491808
1.39,2.0694019330387783
1.391,2.373603572143486
1.392,2.694757970548641
1.393,2.235215437233142
1.394,2.286078931455328
1.395,2.2069691342899906
1.396,1.6368337175596235
1.397,1.5136977987239446
1.398,2.1267351276152686
1.399,2.109296155304594
1.4,2.8150208524161373
1.401,3.533610500305688
1.402,4.117450306259247
1.403,4.29494047879556
1.404,4.227873718953464
1.405,3.754347150107342
1.406,3.0295400364718277
1.407,3.6643749759058872
1.408,3.3119050313898244
1.409,3.6984373318397066
1.41,3.6561786883914538
1.411,2.910923569143067
1.412,2.646921249471911
1.413,2.0418122397308127
1.414,1.5515348464275445
1.415,1.3439009736323666
1.416,1.4311007789280317
1.417,2.3596379824560536
1.418,2.8028017143713977
1.419,3.2216261735251366
1.42,3.2007432594634624
1.421,3.3903188395545674
1.422,3.0696234635733974
1.423,3.244996801028354
1.424,3.293439254450057
1.425,3.871183839163819
1.426,3.994429138291473
1.427,4.108989575467537
1.428,3.910941508539001
1.429,3.1804559065082048
1.43,2.6520634067367115
1.431,2.1604746752974853
1.432,1.6131301805970346
1.433,1.8925283617779087
1.434,1.9285011362772764
1.435,2.331788582683896
1.436,2.354775697474318
1.437,2.456418940443392
1.438,2.311719762305772
1.439,2.4067241514550997
1.44,2.0751974997976927
1.441,3.205847217377123
1.442,3.545142542562592
1.443,4.2796289640282374
1.444,4.355599074969463
1.445,4.0020885836178435
1.446,3.7508604712825595
1.447,3.4892300965365854
1.448,3.0665895007248998
1.449,2.925154090313896
1.45,3.0041703777458
1.451,3.3908808178140117
1.452,2.644682701229902
1.453,2.5885241413821096
1.454,2.2304932294350612
1.455,1.5211200983330655
1.456,1.7985531568923334
1.457,1.8343459602799974
1.458,2.2666021941700905
1.459,3.12859525492806
1.46,3.4539627375871427
1.461,3.6457529039332197
1.462,3.7238550951857925
1.463,3.5438798034368384
1.464,3.5684147094930574
1.465,3.5717077652719644
1.466,3.765097688217377
1.467,3.78741484259877
1.468,3.8982839166922894
1.469,3.8232703933592567
1.47,3.7332372787894545
1.471,2.5737870894323747
1.472,1.9841837016632171
1.473,1.5684262396373327
1.474,1.3164264709904936
1.475,2.267771077425113
1.476,2.859304659173564
1.477,2.6619009869659385
1.478,2.6875994134405086
1.479,2.734023937752463
1.48,2.7235871416948596
1.481,2.6660789341742537
1.482,3.2518621707579847
1.483,3.6227273491568663
1.484,4.1776866939754
1.485,4.733627352823341
1.486,3.98335246759403
1.487,3.588155987693766
1.488,3.38031792451402
1.489,3.4519583800925018
1.49,2.5742585936554403
1.491,2.7565989276020053
1.492,2.536808642766159
1.493,2.8268966829196294
1.494,2.780364478083152
1.495,2.5064627127521035
1.496,2.346528834844165
1.497,2.096013000835562
1.498,2.085476038023033
1.499,2.479652070131509
1.5,3.2152541777570223
1.501,3.661658371304991
1.502,4.091044549219368
1.503,4.142766523499906
1.504,4.398147184376563
1.505,3.8258503916810103
1.506,3.8733868789390002
1.507,3.5580831179639167
1.508,3.560535869467695
1.509,4.022383138729606
1.51,3.5686315991197377
1.511,3.1627289182772875
1.512,2.4404680045178226
1.513,1.726376799649625
1.514,1.6695424938108812
1.515,1.7338780047969282
1.516,2.148589219888348
1.517,2.60156410315593
1.518,2.606912298876193
1.519,3.6322303980161736
1.52,3.599121001935909
1.521,3.319953994353625
1.522,3.137072347781917
1.523,3.2644111409202523
1.524,3.5956445006872872
1.525,4.112001540300205
1.526,4.464657434201956
1.527,4.49805828429678
1.528,4.115066666217042
1.529,3.123174434269397
1.53,2.767751657196716
1.531,2.3310844940713444
1.532,2.2003321568655045
1.533,2.325477158093199
1.534,2.252872599301442
1.535,2.622685779541974
1.536,2.6610308842223223
1.537,2.6068246819611565
1.538,2.0027008763193237
1.539,1.9477654962869428
1.54,2.5824077810186816
1.541,3.353162574674932
1.542,3.8638221535139934
1.543,4.235971889621375
1.544,4.402644804483427
1.545,4.715789770401927
1.546,3.7073736635360506
1.547,3.2474854456812707
1.548,3.6169645280128595
1.549,3.2750119582801047
1.55,3.363623268336933
1.551,3.1486042795318783
1.552,2.953833455507813
1.553,2.672688253081633
1.554,2.2660451632069343
1.555,1.8199969762881854
1.556,1.9600735197799275
1.557,1.5581239329504437
1.558,2.738168347333907
1.559,2.959906064271337
1.56,3.6835524192132025
1.561,3.798819349392509
1.562,3.4510255987839487
1.563,4.1023829640571945
1.564,3.676426744103131
1.565,3.71613355626269
1.566,3.952585962392208
1.567,4.167983592725626
1.568,4.146607049628522
1.569,4.128982413281846
1.57,3.6492083502582937
1.571,2.552294629696098
1.572,2.5249339191059224
1.573,1.60659292540976
1.574,1.7206619466848823
1.575,2.3258912864447874
1.576,2.1353973671131867
1.577,3.162039802257055
1.578,3.1822162080959138
1.579,2.8050338810346607
1.58,2.859386578907428
1.581,3.228833375452019
1.582,3.119491016337746
1.583,3.8447804268723296
1.584,4.503362053022032
1.585,4.5859380908541985
1.586,4.602875017933585
1.587,3.8704529092992663
1.588,3.5314940212466994
1.589,3.1600183696836375
1.59,2.4965216963056083
1.591,2.2394749720869003
1.592,3.2435178825025295
1.593,2.803414436118105
1.594,2.2730883479819184
1.595,2.5471561090974393
1.596,2.1031874543596514
1.597,2.2760694523877967
1.598,1.8673628510990812
1.599,2.568504925377624
1.6,2.9152652907665977
1.601,4.023954425670445
1.602,4.153308725572183
1.603,4.350989390000463
1.604,4.315913596917152
1.605,3.5000251833662883
1.606,3.41718274765385
1.607,3.86116758084107
1.608,3.4883084633545214
1.609,3.5440059153646386
1.61,4.021053502044841
1.611,3.5270240604982033
1.612,2.792281559784767
1.613,2.3650440317183814
1.614,2.015162853435565
1.615,1.9040779500217535
1.616,2.166486148529759
1.617,3.0043112390826305
1.618,2.912736021516413
1.619,3.473600079489833
1.62,3.2076563319858398
1.621,3.5102526535580747
1.622,3.6843143341029396
1.623,3.3467790539779294
1.624,4.271284435547718
1.625,3.818917905383498
1.626,4.311278275457601
1.627,4.715941009883479
1.628,4.562285337779452
1.629,3.9371465755793325
1.63,3.0264285561795914
1.631,2.407639812397709
1.632,2.4935553217167383
1.633,2.324553237111431
1.634,2.6038997872954015
1.635,2.58941495242033
1.636,2.8978951822151564
1.637,2.4430955955982068
1.638,2.5493135717452082
1.639,2.5090097450108804
1.64,2.728916844894496
1.641,3.6875009121387468
1.642,4.063142331968355
1.643,4.07611208185511
1.644,4.724519043215028
1.645,4.953478285231849
1.646,4.453052693980221
1.647,3.648568070546823
1.648,3.6615130058606673
1.649,3.646759367147786
1.65,3.6299887298819025
1.651,3.403470158821037
1.652,3.189567531396198
1.653,2.880333421855984
1.654,2.347818522136815
1.655,2.1378814529387067
1.656,1.8282359535542718
1.657,2.500621871706868
1.658,2.3754805616545025
1.659,3.4364381013985277
1.66,3.7570053489721222
1.661,3.9088953256285186
1.662,4.130585653510657
1.663,3.6414634002826687
1.664,3.8859010183752614
1.665,3.728422282831138
1.666,3.8786371573385128
1.667,4.118336957508321
1.668,4.447177539958025
1.669,4.055424873578042
1.67,3.283430201742287
1.671,2.770106725767487
1.672,2.239525216798
1.673,2.1224077285974268
1.674,2.066510490076139
1.675,2.2613180806625737
1.676,2.761281033111923
1.677,2.9983527315235365
1.678,3.0244682014553304
1.679,2.8955759842558004
1.68,2.992361435137658
1.681,3.13445851041098
1.682,3.579716521284614
1.683,3.922498106704125
1.684,4.797990108139547
1.685,4.892457596393552
1.686,4.712858447959159
1.687,4.0420809640770345
1.688,3.6136761495121554
1.689,3.2973347643194937
1.69,2.884157832833144
1.691,2.8893882105335456
1.692,3.1132076360263827
1.693,2.8076587023622026
1.694,2.941430800654314
1.695,2.7482418881747206
1.696,2.2868275514959184
1.697,2.0937563858412003
1.698,2.3710154346509946
1.699,2.606356413829095
1.7,3.7463122939176188
1.701,3.9479163445929846
1.702,4.229728489927127
1.703,4.759297944518095
1.704,4.373287074822277
1.705,4.048372137683708
1.706,3.899484722622463
1.707,3.9456611656324423
1.708,4.141405529077176
1.709,3.8906289622859807
1.71,4.178393229644258
1.711,3.6580804013635024
1.712,3.062142300643391
1.713,2.4672118344852527
1.714,1.7165528369404532
1.715,1.7819751539855346
1.716,2.466352245626172
1.717,2.7219937483955596
1.718,3.3157183766125535
1.719,3.872778335907979
1.72,3.7075242265841526
1.721,3.4800282381020353
1.722,3.651339826966153
1.723,3.520613116116618
1.724,4.092294891197508
1.725,4.578460395566315
1.726,4.591992244327722
1.727,4.886771253162261
1.728,4.291689928934987
1.729,4.10768641744326
1.73,3.143420443366247
1.731,2.730768787222137
1.732,2.394497486096549
1.733,2.300195958069104
1.734,2.832011607910676
1.735,2.7932590643993507
1.736,2.853035632622399
1.737,2.8482703573695467
1.738,3.096430249004008
1.739,2.6830107485210646
1.74,2.8146993696506146
1.741,3.4017478838775763
1.742,4.007351276919812
1.743,4.686448573560687
1.744,4.65571224549108
1.745,4.74377332628169
1.746,4.511367809719546
1.747,3.8603310505246897
1.748,3.537911648578017
1.749,3.3532596165088617
1.75,3.5725627507460738
1.751,3.7549920519912625
1.752,3.136594420699963
1.753,2.8152016602029075
1.754,2.4797657241504414
1.755,2.104844056483087
1.756,2.176315383780647
1.757,2.6008974257187036
1.758,3.231949210126726
1.759,3.5629721066132123
1.76,4.152536315814087
1.761,4.533255793826144
1.762,4.101796540710991
1.763,4.092016079195266
1.764,3.74167869262353
1.765,4.070382719932589
1.766,4.517982315348541
1.767,4.284593116128646
1.768,4.6292124649534125
1.769,4.273564331765934
1.77,3.5208389703905953
1.771,3.2072057839135746
1.772,2.1150122887604956
1.773,2.00715245339802
1.774,2.3040401731327727
1.775,2.402171467253412
1.776,2.8431121803365684
1.777,3.28618110002301
1.778,3.3306566060252427
1.779,3.101121641084788
1.78,3.308975346787846
1.781,3.2927237367262583
1.782,3.50809417309454
1.783,4.2849414119274005
1.784,4.628073454121514
1.785,4.7979854849941725
1.786,4.87073791432064
1.787,4.578479120908177
1.788,3.9885617373029882
1.789,3.5924345513184472
1.79,2.751950957599136
1.791,3.1060235266971126
1.792,3.3476094994464236
1.793,3.363473220958888
1.794,3.3200759254069245
1.795,2.863275360028318
1.796,2.339977964953853
1.797,2.3185360835949833
1.798,2.7998614527374794
1.799,2.772978236275011
1.8,3.8765966660718476
1.801,4.128760353696542
1.802,4.305918415333387
1.803,4.672641588369344
1.804,4.3794318743452685
1.805,3.9406009535992674
1.806,4.049510328272742
1.807,4.2421732391448295
1.808,4.057278196945269
1.809,4.042647620523147
1.81,3.998838866197262
1.811,3.6004388435086248
1.812,3.29667002582683
1.813,2.5365754514820913
1.814,2.0229967836720273
1.815,2.0766494745706443
1.816,2.0253926194774907
1.817,2.892651916162015
1.818,3.2374698994820927
1.819,3.767436493488982
1.82,3.904775989083959
1.821,3.810594662356839
1.822,3.577408687553152
1.823,3.9845098028782187
1.824,4.356845820486962
1.825,4.712236880421236
1.826,4.704191622973109
1.827,5.172700270810831
1.828,4.612648349765414
1.829,3.980223668462421
1.83,3.5992145347173823
1.831,2.8003135332850255
1.832,2.7156021393076486
1.833,2.5015155372883533
1.834,2.823604022734877
1.835,3.0578238020226682
1.836,3.171867064606553
1.837,2.819193802164543
1.838,3.013918622501083
1.839,2.769416664895592
1.84,2.943922599315478
1.841,3.4786799480134154
1.842,4.426006305965213
1.843,4.770677688396417
1.844,5.4021082453331255
1.845,4.918106231148448
1.846,4.76279382141125
1.847,3.946671729138979
1.848,3.9254098452015675
1.849,3.6323308120743345
1.85,3.7157562632212002
1.851,3.8483225097551608
1.852,3.6012328815748207
1.853,3.127326932221995
1.854,2.881954582733042
1.855,2.3255988844592728
1.856,2.354390202709258
1.857,2.5591318048986818
1.858,2.8759618224106243
1.859,3.809337972866452
1.86,4.206744331356083
1.861,4.711491037577627
1.862,4.816821623327311
1.863,4.235849963792396
1.864,4.251989734614863
1.865,4.112615649914927
1.866,4.868036175891692
1.867,4.418008846700429
1.868,4.638744462775006
1.869,4.32992928836985
1.87,4.010049681222033
1.871,3.304303650947007
1.872,2.413806746757812
1.873,2.495871505440926
1.874,2.168760504664915
1.875,2.5974297792042997
1.876,2.981656945739075
1.877,3.2078099016728037
1.878,3.499878258707841
1.879,3.203549808387023
1.88,3.4707702176902306
1.881,3.622612820001156
1.882,3.601707207911162
1.883,4.354539316700294
1.884,4.975217941959605
1.885,5.436509503653826
1.886,4.722191061357106
1.887,4.930802091249228
1.888,3.998832422025892
1.889,3.626360054306798
1.89,3.4395975340410705
1.891,3.8279640980883056
1.892,3.0761087827779825
1.893,3.2927391287044436
1.894,3.3117501062177404
1.895,3.0292664237886897
1.896,2.7201715626484986
1.897,2.7829690316482076
1.898,2.61377862618371
1.899,3.2036440979891694
1.9,4.047769206101238
1.901,4.261842949582345
1.902,4.805671926708442
1.903,4.87367333145508
1.904,4.681475266544811
1.905,4.994526710614687
1.906,4.066315372397138
1.907,3.865300887147329
1.908,4.028428019439181
1.909,4.570548168270334
1.91,4.15501967149753
1.911,4.091785457341544
1.912,3.24945639921559
1.913,2.8901845726900666
1.914,2.2516284825777935
1.915,2.1374663196929875
1.916,2.4625844252138904
1.917,3.428650050289808
1.918,3.8231885233519294
1.919,3.938643982854796
1.92,4.132471967916184
1.921,4.186856910801329
1.922,4.072476921421864
1.923,4.144426681329435
1.924,4.428649395652728
1.925,4.606835289636672
1.926,5.050885950876662
1.927,5.0013534320001325
1.928,4.809259127486306
1.929,4.298631718487258
1.93,3.3413866158752485
1.931,3.47551786988389
1.932,2.667916339682331
1.933,3.14686975635851
1.934,3.4221163189751924
1.935,3.1519922439885004
1.936,3.5715527505064752
1.937,3.4342590897824707
1.938,3.0604623478515864
1.939,3.1235473585597084
1.94,3.46587837067384
1.941,4.066248048343594
1.942,4.748554036825299
1.943,5.234447394739726
1.944,5.517897493775511
1.945,5.28703622158152
1.946,4.577178279615512
1.947,4.2217926686767315
1.948,3.9199766930721918
1.949,3.8124528830644997
1.95,3.847645355343427
1.951,3.906525645206922
1.952,3.5275760235821827
1.953,3.227241147282548
1.954,2.8639229400963218
1.955,2.5860014321878237
1.956,2.599921924724936
1.957,3.266156226593133
1.958,3.2948837587968867
1.959,4.072824077201226
1.96,4.34573046007821
1.961,4.78597506682625
1.962,4.508412471642308
1.963,4.438165903687042
1.964,4.38580194546097
1.965,4.4481805695838945
1.966,4.541263661773963
1.967,5.106304872793961
1.968,4.892275764084004
1.969,4.7228836298401085
1.97,4.121692530783418
1.971,3.1129220684461414
1.972,3.1696901623143767
1.973,2.599540362132586
1.974,2.5971803340564206
1.975,2.8326439163381067
1.976,3.628176536171188
1.977,3.698192739064691
1.978,3.8307681447927786
1.979,3.8055014849783517
1.98,3.3194727699695235
1.981,3.7785812124730525
1.982,3.544401399359145
1.983,4.543473438748033
1.984,5.120745681676935
1.985,5.540084249124902
1.986,5.3460985782518815
1.987,5.392818008235309
1.988,4.606599371324866
1.989,3.9265016781506796
1.99,3.7495543700472194
1.991,3.600080555583127
1.992,3.582280019499078
1.993,3.7310346615340664
1.994,3.5013124415786177
1.995,3.272912728579127
1.996,3.167055442913588
1.997,2.972546708100151
1.998,2.9748352552938138
1.999,3.264810962680982
2.0,4.112815608549991
2.001,4.310166020874182
2.002,5.205475395803784
2.003,5.157183253078301
2.004,4.836272736491927
2.005,4.691868928119617
2.006,4.766306877989856
2.007,4.497287608467243
2.008,4.600714316888329
2.009,4.890430262009027
2.01,4.283633868489069
2.011,4.18117058084689
2.012,3.588350532623785
2.013,3.08623492066018
2.014,2.72706314697807
2.015,2.664096832717291
2.016,2.7836928644256687
2.017,3.0661474179348267
2.018,4.170992861923632
2.019,4.165863413409578
2.02,4.600306175436613
2.021,4.239835381066141
2.022,4.458609735081825
2.023,4.445245101159204
2.024,4.544781292971205
2.025,5.217925014528971
2.026,5.449654171698391
2.027,5.6363709598073
2.028,4.793848068098082
2.029,4.5874293681355995
2.03,3.794850905841348
2.031,3.067012706996983
2.032,3.1718006254704636
2.033,2.9514000957230393
2.0340000000000003,3.7933395983948412
2.035,3.914712990457607
2.036,3.489860967757338
2.037,3.0488101305984348
2.0380000000000003,3.164365854297986
2.039,3.0547789072573504
2.04,3.6554771728238884
2.041,4.113860725595223
2.0420000000000003,4.791458946645603
2.043,5.300718352996316
2.044,5.690662130642761
2.045,5.410090011723307
2.0460000000000003,5.136330330620618
2.047,4.522501445943783
2.048,4.1859189536821
2.049,4.003215314784073
2.05,4.372219732650099
2.051,4.123744739070036
2.052,4.450494146527996
2.053,3.611323410419208
2.054,3.191186646969995
2.055,2.8264063543762847
2.056,2.5845586632833344
2.057,3.1450585433462788
2.058,3.6661709873779653
2.059,4.132304599790684
2.06,4.914537885700362
2.061,4.903819485107189
2.062,4.8029417867263655
2.063,4.721664241580568
2.064,4.664232173905024
2.065,4.6699187523774315
2.066,4.6599756854862235
2.067,5.075160814335072
2.068,5.4707266764115765
2.069,4.879856812807038
2.07,4.873577369896691
2.071,3.9418400676785907
2.072,3.2197843599369023
2.073,2.8444432059782447
2.074,2.796218087621278
2.075,3.4195513988486472
2.076,3.8165141683295625
2.077,4.354240649411914
2.078,4.1942754548747505
2.079,4.046421086269563
2.08,4.199258932513551
2.081,4.22596926851552
2.082,4.038497123658651
2.083,4.748256434583411
2.084,5.192603107779243
2.085,5.596953141192198
2.086,5.677478126694412
2.087,4.8980426309916725
2.088,4.843261617460223
2.089,3.85633832799479
2.09,3.6182580682735392
2.091,3.820582562199815
2.092,3.7584133015351657
2.093,3.7798169710712064
2.094,4.051480471447525
2.095,3.1460598818529864
2.096,3.7939456449348765
2.097,2.923943785737372
2.098,3.0060839375585844
2.099,3.580422766873721
2.1,4.1764311172763176
2.101,4.731259522100357
2.102,5.088043221925761
2.103,5.890914819764298
2.104,5.410248953287992
2.105,4.874738505667619
2.106,4.418861765164
2.107,4.907669401960957
2.108,4.609259542761742
2.109,4.696039257794673
2.11,4.624258617045397
2.111,4.348219216960384
2.112,3.9648340207704895
2.113,3.1247142189916843
2.114,3.064395999390048
2.115,2.7565341393670963
2.116,3.2203724268373204
2.117,3.610223499558644
2.118,3.787034303130854
2.119,4.530856331500763
2.12,4.897242508605169
2.121,4.507072164064112
2.122,4.503670910451623
2.123,4.6356809634307234
2.124,4.9571110639649385
2.125,5.182322565914548
2.126,5.5400222823175875
2.127,5.914603550335422
2.128,5.516853195201954
2.129,4.618792408253831
2.13,4.250525789054695
2.131,3.752369028319669
2.132,3.3750570926588632
2.133,3.506153900192805
2.134,3.54573184864599
2.135,3.918373403550965
2.136,3.880336057377313
2.137,3.828563902344323
2.138,3.3807171278280657
2.139,3.8744864472957348
2.14,3.587301195692227
2.141,4.622138347460275
2.142,5.092901944843327
2.143,5.807101461245297
2.144,5.73099428298703
2.145,5.993137941431479
2.146,5.367838638249737
2.147,4.508877803833002
2.148,4.5982878940204515
2.149,4.118889051637859
2.15,4.170358046845862
2.151,4.828007698252128
2.152,4.221614519752813
2.153,4.166304650021084
2.154,3.5393743416888763
2.155,2.758304254072292
2.156,3.0351375587201592
2.157,3.110148294754256
2.158,3.6843729192596686
2.1590000000000003,4.395628753786622
2.16,4.914519509520012
2.161,5.489428543658723
2.162,5.364436895134871
2.1630000000000003,4.973397927036927
2.164,5.133810722564214
2.165,4.91217669870325
2.166,5.102532498959401
2.1670000000000003,5.128246350434149
2.168,5.758505076975871
2.169,5.353068911269754
2.17,4.980334356557708
2.1710000000000003,4.184545871576804
2.172,3.129275019544066
2.173,3.0790164557961615
2.174,2.9652839705155163
2.1750000000000003,3.858425271900538
2.176,3.608996697032844
2.177,3.767345996615865
2.178,4.416816984054816
2.179,4.182022204821667
2.18,4.028839452765757
2.181,4.242874726579172
2.182,4.763056042062099
2.183,5.133522815604913
2.184,5.712776462755602
2.185,6.313879329716356
2.186,5.61235928303881
2.187,5.581097517418323
2.188,4.553376898795143
2.189,4.231472278311716
2.19,3.995724977714707
2.191,4.1618287625673736
2.192,4.328906209715399
2.193,4.119589554386731
2.194,4.139062094140756
2.195,3.849825933045058
2.196,3.664946884198734
2.197,3.519065607155155
2.198,3.5678378154180073
2.199,3.803640336438368
2.2,4.806742064350029
2.201,5.362894207718217
2.202,5.564567248552516
2.203,5.592089329567928
2.204,5.322148725572574
2.205,5.399187535555175
2.206,5.452919490615855
2.207,5.284885374640843
2.208,4.917966297195226
2.209,5.127540949698041
2.21,4.94633285566549
2.211,4.7432179727497745
2.212,4.030340871129302
2.213,3.6992108766854623
2.214,3.5141465095541573
2.215,3.2789905267333777
2.216,3.2871248630143683
2.217,4.126170717960894
2.218,4.52222262226725
